accession_number,description,score,rel_left_x,rel_right_x,rel_top_y,rel_bottom_y,abs_left_x,abs_right_x,abs_top_y,abs_bottom_y
1979.0658P,Person,0.7797678,0.046047892,0.5738125,0.36025178,0.97352284,46,573,495,1338
1979.0674P,Lighting,0.55947566,0.079403654,0.94171906,0.20282488,0.8665746,79,942,304,1300
1979.0688P,Person,0.7810421,0.30450928,0.7498478,0.19664878,0.83636,305,750,256,1087
1979.0707P,Animal,0.7438826,0.5996105,0.91943336,0.6988208,0.8467757,600,919,1078,1307
1979.0707P,Person,0.7119489,0.33040878,0.8490753,0.21984148,0.68725246,330,849,339,1060
1979.0707P,Footwear,0.67900527,0.14230347,0.28124517,0.6837594,0.7586906,142,281,1055,1171
1979.0707P,Dress,0.56151855,0.20095499,0.6914719,0.32056323,0.7220418,201,691,495,1114
1979.0719P,Person,0.83931446,0.23458743,0.41149506,0.6159174,0.9754386,234,411,736,1166
1979.0719P,Person,0.811709,0.37235522,0.58287686,0.64592654,0.98955965,372,582,772,1183
1979.0719P,Clothing,0.6853022,0.23414256,0.41257703,0.62783974,0.96916014,234,412,750,1158
1979.0719P,Clothing,0.66333055,0.3726137,0.5811428,0.66677135,0.9882464,372,581,797,1181
1979.0719P,Window,0.66185826,0.13539214,0.26357523,0.0025717227,0.27064374,135,263,3,323
1979.0719P,Person,0.64714175,0.7568078,0.96378547,0.59318084,0.9509382,756,963,709,1136
1979.0719P,Person,0.59555644,8.2218554e-05,0.10301593,0.7500112,0.9509556,0,103,896,1136
1979.0719P,Person,0.58953816,0.39091694,0.5784821,0.5477161,0.6568681,391,578,655,785
1979.0719P,Furniture,0.533212,0.0022924293,0.2565626,0.70533776,0.9527137,2,256,843,1138
1979.0721P,Scarf,0.5302089,0.040233884,0.9107701,0.03216776,0.9653874,40,910,52,1557
1979.0786P,Animal,0.57054025,0.5241603,0.62883925,0.68285316,0.79484516,450,540,457,532
1979.0786P,Animal,0.5688069,0.6341268,0.75003356,0.6878104,0.79023606,545,644,460,529
1979.0787P,Pillow,0.5700248,0.0,0.9973958,0.0007976329,0.9973958,0,1266,1,817
1979.0788P,Pillow,0.6754988,0.0037143405,0.9953177,0.007852704,0.9973958,4,1185,8,997
1979.0790P,Pillow,0.51609397,0.0,0.99691176,0.01833667,0.99708015,0,891,12,673
1979.0791P,Hat,0.55474174,0.0,0.9973958,0.0068889693,0.9973958,0,851,5,673
1979.0792P,Houseplant,0.6942521,0.59268826,0.8815384,0.06898868,0.79404974,533,793,47,545
1979.0794P,Picture frame,0.5225094,0.0,0.9973958,0.0064251744,0.98101777,0,886,4,667
1979.0795P,Pillow,0.56726635,0.0,0.9973958,0.0,0.9973958,0,898,0,673
1979.0801P,Packaged goods,0.6662111,0.008757138,0.9973958,0.021593725,0.9808109,9,997,33,1503
1979.0804P,Hat,0.6591258,0.16468588,0.33092487,0.19388919,0.29769334,165,331,288,442
1979.0806P,Hat,0.60725063,0.680563,0.8482551,0.0696912,0.15940785,681,848,94,216
1979.0839P,Person,0.84464747,0.2712276,0.862192,0.31839782,0.8436884,271,861,415,1100
1979.0839P,Clothing,0.7021021,0.26835075,0.87142825,0.34639657,0.84417564,268,871,452,1101
1979.0839P,Hat,0.67218184,0.42808107,0.7036472,0.26532778,0.4552373,428,703,346,594
1979.0840P,Person,0.8161371,0.13676344,0.62709564,0.45049977,0.8620193,137,627,564,1078
1979.0840P,Person,0.75929725,0.5046521,0.84304553,0.25740287,0.56156635,505,843,322,703
1979.0840P,Clothing,0.6211433,0.50534767,0.8437373,0.28485098,0.5638804,505,844,356,705
1979.0840P,Clothing,0.52331394,0.1575581,0.65060645,0.47278813,0.85326964,158,651,591,1067
1979.0840P,Furniture,0.50103444,0.6316446,0.92483,0.6453942,0.86092585,632,925,807,1077
1979.0841P,Person,0.8665548,0.42561266,0.75130624,0.23873822,0.76352817,425,751,310,992
1979.0841P,Person,0.81459653,0.20846142,0.4272937,0.48077825,0.81472874,208,427,625,1058
1979.0841P,Hat,0.6775071,0.49921393,0.688827,0.23312218,0.3273424,499,688,303,425
1979.0841P,Person,0.6489102,0.18496309,0.38841316,0.2707307,0.5381203,185,388,352,699
1979.0841P,Clothing,0.60608435,0.20838405,0.42856178,0.49589303,0.8065443,208,428,644,1048
1979.0841P,Clothing,0.5949452,0.4804698,0.75089616,0.31642196,0.68724585,480,750,411,893
1979.0841P,Picture frame,0.57093304,0.017833816,0.98562306,0.02294287,0.9488845,18,985,30,1233
1979.0842P,Person,0.76109433,0.23633063,0.73998046,0.30532607,0.85634744,236,740,377,1058
1979.0842P,Animal,0.66770315,0.09175196,0.4537115,0.3051397,0.7965038,92,454,377,984
1979.0842P,Clothing,0.60587204,0.25515252,0.75037265,0.3082932,0.867964,255,750,381,1072
1979.0843P,Person,0.8530604,0.24607782,0.68913555,0.32619593,0.86931705,246,688,393,1047
1979.0843P,Person,0.84365034,0.5265678,0.8657632,0.28924832,0.82121205,526,865,348,989
1979.0843P,Clothing,0.72399086,0.6120868,0.8707556,0.47100875,0.8087521,611,870,567,974
1979.0843P,Clothing,0.66766435,0.25619957,0.6698957,0.48602107,0.86434275,256,669,585,1041
1979.0843P,Hat,0.5305875,0.5509326,0.81659454,0.28877762,0.4441422,550,816,348,535
1979.0843P,Picture frame,0.5296895,0.03841488,0.9575289,0.03742407,0.92620426,38,957,45,1115
1979.0843P,Hat,0.5229942,0.24946348,0.50275594,0.3200539,0.51601577,249,502,385,621
1979.0844P,Hat,0.8090549,0.4355671,0.6726077,0.29441002,0.3961999,436,673,385,518
1979.0844P,Person,0.7681004,0.113951646,0.7001528,0.28376654,0.8231503,114,700,371,1076
1979.0844P,Picture frame,0.6905849,0.043683495,0.97149616,0.053241625,0.91121864,44,971,70,1191
1979.0844P,Clothing,0.63601714,0.11369408,0.7021508,0.30266204,0.81617665,114,702,396,1067
1979.0845P,Person,0.8636201,0.14448787,0.5354367,0.2530337,0.8224427,144,535,323,1051
1979.0845P,Person,0.8360743,0.5066573,0.8601723,0.350727,0.8174761,506,859,448,1045
1979.0845P,Table,0.80426013,0.37073028,0.6189495,0.61825174,0.8226338,370,618,790,1051
1979.0845P,Helmet,0.75455415,0.51565784,0.7198868,0.34399238,0.4695998,515,719,440,600
1979.0845P,Person,0.65790284,0.51482654,0.87263274,0.35593036,0.8167018,514,872,455,1044
1979.0845P,Chair,0.60233116,0.10086125,0.3092825,0.617764,0.8254879,101,309,790,1055
1979.0845P,Hat,0.5055212,0.3639479,0.51007843,0.23901296,0.36263034,364,510,305,463
1979.0846P,Table,0.8375351,0.35637927,0.635934,0.5895627,0.81640434,356,636,748,1035
1979.0846P,Person,0.8311393,0.5182838,0.8654797,0.34908292,0.81656533,518,865,443,1035
1979.0846P,Person,0.7973323,0.14275232,0.5187742,0.26820686,0.8121412,143,519,340,1030
1979.0846P,Helmet,0.66064894,0.50845736,0.71979886,0.33682323,0.45868602,508,720,427,582
1979.0846P,Clothing,0.6167821,0.5121991,0.8565796,0.34278977,0.81586677,512,857,435,1035
1979.0846P,Hat,0.588933,0.35773334,0.5047221,0.22992611,0.36222446,358,505,292,459
1979.0847P,Hat,0.8329361,0.31005886,0.4856827,0.34105667,0.46724162,310,486,424,580
1979.0847P,Person,0.83020383,0.6106284,0.94202715,0.56147057,0.8676953,611,942,697,1078
1979.0847P,Person,0.8210778,0.08303221,0.5934364,0.35867524,0.86018944,83,593,445,1068
1979.0847P,Person,0.7465656,0.50311,0.70106524,0.5245516,0.739098,503,701,651,918
1979.0847P,Clothing,0.70353377,0.078751154,0.5737972,0.37308368,0.85449237,79,574,463,1061
1979.0847P,Clothing,0.5704967,0.6385483,0.94684345,0.6100263,0.8661893,639,947,758,1076
1979.0847P,Table,0.56753534,0.3174273,0.6341027,0.6892149,0.85311866,317,634,856,1060
1979.0847P,Furniture,0.5636914,0.31336364,0.6895716,0.6862584,0.86353344,313,690,852,1073
1979.0847P,Clothing,0.53385925,0.51561755,0.6875151,0.62346566,0.7291886,516,688,774,906
1979.0849P,Person,0.7827176,0.1944341,0.6856956,0.33839628,0.8150804,194,685,429,1034
1979.0849P,Picture frame,0.75104755,0.026717255,0.9686949,0.049683694,0.9378562,27,968,63,1189
1979.0849P,Hat,0.5180611,0.42104888,0.56687427,0.33131996,0.44730344,421,566,420,567
1979.0850P,Person,0.8334205,0.329936,0.6005228,0.2607306,0.81999016,330,601,331,1041
1979.0850P,Person,0.7421835,0.6099902,0.8646178,0.2842933,0.7909734,610,865,361,1005
1979.0850P,Footwear,0.60242856,0.41357812,0.56022364,0.7823847,0.85160965,414,560,994,1082
1979.0851P,Person,0.82263684,0.49628875,0.8017153,0.31527027,0.8169377,496,802,399,1034
1979.0851P,Person,0.7467314,0.24128681,0.47073254,0.34805515,0.74206525,241,471,441,939
1979.0851P,Clothing,0.6248792,0.5428998,0.79356,0.35672006,0.7264692,543,794,452,920
1979.0851P,Animal,0.58820516,0.11673208,0.2401978,0.42024675,0.57325095,117,240,532,726
1979.0851P,Hat,0.54843384,0.48308384,0.64984876,0.29168525,0.3638488,483,650,369,461
1979.0852P,Table,0.91539466,0.25646505,0.590998,0.47452483,0.7532707,256,591,648,1028
1979.0852P,Person,0.8741395,0.49689767,0.8841283,0.24564451,0.8033915,497,884,335,1097
1979.0852P,Person,0.85999525,0.10590848,0.49053845,0.28740546,0.738501,106,491,392,1008
1979.0852P,Person,0.8259061,0.25400928,0.5676474,0.19030082,0.44171035,254,568,260,603
1979.0852P,Hat,0.81608427,0.3705065,0.5091674,0.18550624,0.30107877,371,509,253,411
1979.0852P,Person,0.81522256,0.49841306,0.8963689,0.23850916,0.8160667,498,896,326,1114
1979.0852P,Chair,0.7159873,0.5495234,0.87609506,0.4696144,0.75755596,550,876,641,1034
1979.0852P,Footwear,0.65559953,0.5674886,0.6767443,0.7632263,0.84675115,567,677,1042,1156
1979.0852P,Hat,0.6355835,0.57439274,0.7466903,0.25056267,0.3572562,574,747,342,488
1979.0852P,Clothing,0.5761947,0.5563895,0.8883191,0.31606418,0.55772364,556,888,431,761
1979.0853P,Table,0.9265378,0.2443549,0.5782069,0.48761615,0.77224225,244,578,679,1075
1979.0853P,Person,0.87784296,0.4803419,0.8933318,0.26722038,0.82250017,480,893,372,1145
1979.0853P,Person,0.84646916,0.09410351,0.4914135,0.2736757,0.7502155,94,491,381,1044
1979.0853P,Person,0.7443269,0.48168263,0.90356326,0.2557389,0.84244543,482,904,356,1173
1979.0853P,Chair,0.67782205,0.5481524,0.8844857,0.48206684,0.7472504,548,884,671,1040
1979.0853P,Person,0.67183,0.24213284,0.5566474,0.19085367,0.4137682,242,557,266,576
1979.0853P,Clothing,0.6098429,0.08523464,0.50776464,0.28286377,0.75179225,85,508,394,1046
1979.0853P,Hat,0.55123097,0.37096646,0.5015101,0.19133393,0.3067441,371,502,266,427
1979.0853P,Footwear,0.54675716,0.5667372,0.6738424,0.7741585,0.859097,567,674,1078,1196
1979.0857P,Person,0.78999394,0.42435083,0.85721064,0.2904934,0.8513864,424,856,366,1074
1979.0857P,Person,0.7827408,0.15233879,0.60363686,0.33237883,0.8411448,152,603,419,1061
1979.0857P,Clothing,0.7175082,0.15559836,0.59192586,0.35002732,0.8355036,155,591,441,1054
1979.0857P,Hat,0.6977935,0.48305646,0.69979316,0.24508625,0.37726423,483,699,309,476
1979.0857P,Clothing,0.6866975,0.42118606,0.8658307,0.30944967,0.8414135,421,865,390,1061
1979.0859P,Person,0.8203649,0.43947253,0.7637741,0.39453557,0.6637705,439,764,479,805
1979.0859P,Hat,0.78549147,0.46827152,0.6258598,0.39571962,0.49709502,468,626,480,603
1979.0859P,Furniture,0.5109311,0.042062785,0.4293847,0.30222234,0.8907211,42,429,367,1080
1979.0860P,Person,0.8809691,0.25477108,0.45370045,0.5537594,0.82866186,255,454,648,970
1979.0860P,Person,0.73445797,0.52854174,0.8839442,0.48044917,0.88995117,529,884,562,1041
1979.0860P,Person,0.7292945,0.25456196,0.48563436,0.39326027,0.50346565,255,486,460,589
1979.0860P,Bed,0.6407358,0.056594294,0.17832929,0.79672843,0.91884995,57,178,932,1075
1979.0860P,Clothing,0.5810522,0.5553383,0.86918813,0.5043853,0.85015196,555,869,590,995
1979.0860P,Person,0.5175174,0.6961066,0.7719562,0.27024087,0.47332656,696,772,316,554
1979.0861P,Animal,0.7460257,0.39418945,0.64988726,0.59532374,0.8239488,460,758,595,823
1979.0861P,Animal,0.7386802,0.7094891,0.8449715,0.5832055,0.721083,827,985,583,720
1979.0861P,Animal,0.71233326,0.6847341,0.8824367,0.75643057,0.8589309,798,1029,756,858
1979.0861P,Wheel,0.6932222,0.8338914,0.9318273,0.74755764,0.8553867,972,1087,747,855
1979.0861P,Animal,0.6709698,0.6254241,0.71770996,0.54148984,0.7251176,729,837,541,724
1979.0861P,Animal,0.63476634,0.78766173,0.9007743,0.5318013,0.7160254,918,1050,531,715
1979.0861P,Animal,0.59216356,0.18734021,0.300208,0.6457084,0.8052706,218,350,645,804
1979.0887P,Person,0.6223429,0.34917793,0.44216394,0.4116727,0.6966696,532,674,411,696
1979.0887P,Pillow,0.5946685,0.018789466,0.9856403,0.0066600894,0.9794906,29,1502,7,979
1979.0888P,Person,0.72926277,0.4134347,0.5086095,0.38898668,0.7294059,630,775,389,729
1979.0888P,Person,0.6257201,0.4952468,0.5922063,0.42781022,0.75408036,755,903,427,753
1979.0888P,Pillow,0.52264595,0.023503331,0.96456534,0.02376684,0.92974466,36,1470,24,929
1979.0889P,Animal,0.60202384,0.36690664,0.4851575,0.3855865,0.70441467,559,739,385,704
1979.0889P,Pillow,0.5346,0.029183842,0.98188084,0.019215034,0.96118695,44,1496,19,960
1979.0890P,Pillow,0.5927282,0.026485758,0.9928076,0.010236924,0.96901625,40,1513,10,968
1979.0890P,Person,0.5401236,0.4251385,0.53553474,0.39866635,0.71655244,648,816,398,716
1979.0890P,Person,0.53225976,0.25746718,0.36915323,0.38914064,0.6908183,392,563,389,690
1979.0891P,Luggage & bags,0.6441564,0.0,0.9913183,0.0033787785,0.977909,0,1511,3,977
1979.0892P,Animal,0.58010507,0.4390149,0.5925506,0.4955546,0.73596627,669,903,495,735
1979.0892P,Person,0.5412415,0.3753123,0.44716048,0.42193747,0.7027278,572,681,422,702
1979.0892P,Person,0.5357061,0.46048316,0.5797581,0.5080134,0.7225826,702,884,508,722
1979.0893P,Person,0.72096217,0.44662932,0.5830849,0.42817333,0.7031036,669,873,428,703
1979.0893P,Picture frame,0.5118453,0.01815529,0.970916,0.035166685,0.95787734,27,1454,35,958
1979.0894P,Person,0.59876853,0.4261649,0.53629017,0.36539325,0.68459153,646,814,365,685
1979.0894P,Pillow,0.51753545,0.0062649287,0.981359,0.0056761415,0.9510849,10,1489,6,951
1979.0905P,Animal,0.7671719,0.7617538,0.8601411,0.6089024,0.7531974,802,906,609,753
1979.0905P,Animal,0.758999,0.6539528,0.74242216,0.587702,0.75725895,689,782,588,757
1979.0905P,Person,0.75568897,0.46915224,0.54971254,0.52334684,0.6945208,494,579,523,695
1979.0905P,Animal,0.7477128,0.42101088,0.6326274,0.6021182,0.78888994,443,666,602,789
1979.0905P,Person,0.7289483,0.6538232,0.7410762,0.5708212,0.75383353,688,780,571,754
1979.0905P,Animal,0.7287412,0.7248618,0.80238074,0.58110994,0.7580049,763,845,581,758
1979.0905P,Animal,0.7277221,0.33365163,0.44464898,0.5988647,0.7610403,351,468,599,761
1979.0905P,Person,0.71677715,0.76414496,0.85824424,0.599159,0.7539653,805,904,599,754
1979.0905P,Animal,0.7155018,0.26504406,0.36716798,0.6628178,0.78853536,279,387,663,789
1979.0905P,Person,0.6883697,0.34708798,0.43541098,0.57479894,0.7441819,365,458,575,744
1979.0915P,Person,0.6402901,0.54999477,0.9564841,0.152381,0.7243684,689,1198,152,724
1979.0915P,Person,0.58018446,0.1744719,0.6600215,0.1449714,0.76895213,218,826,145,769
1979.0915P,Clothing,0.55585295,0.55647904,0.9561915,0.17816801,0.7125984,697,1197,178,713
1979.0920P,Clothing,0.8011109,0.11353461,0.85480493,0.4883162,0.8852636,114,855,548,993
1979.0920P,Person,0.5759159,0.09251392,0.89685345,0.09531042,0.90759194,93,897,107,1018
1979.0923P,Person,0.76792574,0.22188936,0.5797142,0.06737293,0.8379853,114,297,29,361
1979.0923P,Person,0.66383135,0.05207509,0.2933249,0.08419117,0.8186722,27,150,36,353
1979.0923P,Person,0.56223583,0.7413414,0.97211295,0.55414945,0.86888844,380,499,239,374
1979.0925P,Person,0.6828166,0.21628873,0.6324199,0.33423507,0.7455949,216,632,400,892
1979.0925P,Animal,0.6672796,0.102208465,0.23689349,0.42713428,0.5767189,102,237,511,690
1979.0926P,Person,0.78510827,0.23441724,0.47881404,0.26107618,0.85487175,234,479,322,1056
1979.0926P,Person,0.74804384,0.4351531,0.846283,0.25679016,0.8588559,435,846,317,1061
1979.0926P,Clothing,0.69102037,0.25973272,0.46900058,0.37722835,0.82939166,260,469,466,1024
1979.0926P,Clothing,0.6799171,0.42549393,0.8463288,0.27496177,0.8548,425,846,340,1056
1979.0927P,Person,0.8442433,0.1472869,0.443551,0.32407385,0.835418,147,444,400,1030
1979.0927P,Person,0.79925007,0.52709764,0.87141705,0.2783436,0.8305268,527,871,343,1024
1979.0927P,Hat,0.5992219,0.24684004,0.42523202,0.3093591,0.40835008,247,425,381,503
1979.0927P,Hat,0.532565,0.5392617,0.7097233,0.23676689,0.33870658,539,710,292,418
1979.0928P,Animal,0.68486077,0.081888534,0.48184767,0.51856357,0.7039191,82,482,647,878
1979.0928P,Person,0.662664,0.45436546,0.8145809,0.54765725,0.70295197,454,815,683,877
1979.0928P,Animal,0.6613264,0.4785614,0.8229868,0.54498184,0.7032435,479,823,680,878
1979.0928P,Animal,0.5854132,0.064004086,0.9525356,0.62627184,0.87866706,64,953,782,1097
1979.0928P,Person,0.5710365,0.3870788,0.68401164,0.28028643,0.6156398,387,684,350,768
1979.0929P,Person,0.7447874,0.4767917,0.81129926,0.24283414,0.85905534,477,811,297,1050
1979.0929P,Person,0.73307,0.14726402,0.4964925,0.27083138,0.8739741,147,496,331,1068
1979.0929P,Animal,0.64464116,0.13930576,0.4116773,0.51360554,0.87126356,139,412,628,1065
1979.0929P,Clothing,0.6211782,0.47137895,0.8237925,0.26030973,0.85413885,471,824,318,1044
1979.0931P,Person,0.7401367,0.45013395,0.8443448,0.20546627,0.80522543,450,844,265,1040
1979.0931P,Clothing,0.719696,0.4651344,0.8423055,0.2207482,0.7520445,465,842,285,972
1979.0931P,Clothing,0.71868104,0.08535213,0.47159854,0.29088157,0.8179998,85,472,376,1057
1979.0931P,Person,0.661691,0.07968735,0.4699063,0.2739698,0.8160615,80,470,354,1054
1979.0932P,Person,0.69997424,0.08722699,0.48968884,0.2609339,0.8546803,87,490,321,1052
1979.0932P,Person,0.66070414,0.5048105,0.7961705,0.2670019,0.86063373,505,796,329,1059
1979.0932P,Animal,0.6188619,0.51296395,0.77005893,0.28794807,0.59347063,513,770,354,731
1979.0933P,Person,0.7503701,0.17142671,0.45623183,0.2410569,0.820767,171,456,302,1028
1979.0933P,Person,0.72965634,0.40832898,0.8702939,0.2908409,0.8349198,408,870,364,1045
1979.0933P,Hat,0.7191623,0.20360221,0.37086818,0.22174145,0.31981203,204,371,278,400
1979.0933P,Dress,0.6818468,0.40537417,0.8786855,0.30502614,0.8291787,405,879,382,1038
1979.0933P,Clothing,0.64599264,0.1671011,0.46709484,0.26440808,0.821522,167,467,331,1029
1979.0934P,Hat,0.67041755,0.62337106,0.8016172,0.22980112,0.37095848,623,801,284,458
1979.0934P,Animal,0.6603673,0.550303,0.8218946,0.24654484,0.8537676,550,821,304,1054
1979.0934P,Person,0.6407014,0.14126989,0.49125907,0.24956782,0.85796636,141,491,308,1060
1979.0934P,Animal,0.59196067,0.1487233,0.5051081,0.25259224,0.85907173,149,505,312,1061
1979.0935P,Dress,0.67953515,0.5185064,0.7416155,0.41016483,0.82047075,518,741,535,1071
1979.0935P,Person,0.6743798,0.14640668,0.43881515,0.20088725,0.81831646,146,438,262,1068
1979.0935P,Person,0.6423719,0.4667126,0.7466848,0.26853615,0.82214093,466,746,350,1073
1979.0936P,Person,0.7811015,0.45867872,0.6402466,0.4068041,0.80084413,459,640,528,1040
1979.0936P,Person,0.7800556,0.18002068,0.53564054,0.24447984,0.808111,180,536,318,1050
1979.0936P,Person,0.75566465,0.53327125,0.7502194,0.280231,0.52301687,533,750,364,679
1979.0936P,Person,0.7093141,0.58955437,0.83069664,0.47543517,0.8233424,590,831,618,1070
1979.0936P,Clothing,0.66973597,0.17713018,0.51827985,0.29542866,0.7852084,177,518,384,1020
1979.0936P,Hat,0.66139936,0.24190271,0.5209188,0.17327215,0.3314912,242,521,225,431
1979.0936P,Clothing,0.61890984,0.5611729,0.73620397,0.3528943,0.5041695,561,736,458,655
1979.0936P,Clothing,0.54716516,0.46203902,0.6310276,0.46830073,0.81350416,462,631,608,1057
1979.0937P,Person,0.8219411,0.2573897,0.5301256,0.26310697,0.83657515,257,530,319,1014
1979.0937P,Person,0.8165796,0.5604685,0.8764003,0.28130683,0.8412404,560,876,341,1020
1979.0938P,Hat,0.87091535,0.26469642,0.41398856,0.1689682,0.3315537,264,414,212,415
1979.0938P,Hat,0.76576966,0.4823226,0.6431438,0.21981353,0.34064832,482,643,275,426
1979.0938P,Person,0.699026,0.20295222,0.5158929,0.24696988,0.81924707,203,515,309,1026
1979.0938P,Person,0.6920537,0.49591056,0.84642905,0.28687894,0.821569,495,846,359,1029
1979.0938P,Clothing,0.64533687,0.1975674,0.50519043,0.31405827,0.8139532,197,505,393,1019
1979.0938P,Clothing,0.6405114,0.50474685,0.8510453,0.29214165,0.81570625,504,850,366,1021
1979.0939P,Person,0.7227199,0.50283724,0.8043708,0.23435444,0.84587294,503,804,291,1049
1979.0939P,Hat,0.6673331,0.5425271,0.72052425,0.22009267,0.32241905,543,721,273,400
1979.0939P,Person,0.6656463,0.11608402,0.5488723,0.3936398,0.8296971,116,549,488,1029
1979.0939P,Clothing,0.5117033,0.5129423,0.8128658,0.30412635,0.8450439,513,813,377,1048
1979.0941P,Person,0.6988989,0.4484539,0.82707983,0.39293668,0.82651687,448,827,497,1046
1979.0941P,Animal,0.62162715,0.20325483,0.44031882,0.45158467,0.813004,203,440,572,1029
1979.0941P,Person,0.59629005,0.16294564,0.45243758,0.25367457,0.8200782,163,452,321,1038
1979.0941P,Clothing,0.5363667,0.16885598,0.43752372,0.29091677,0.6264545,169,438,368,793
1979.0942P,Animal,0.6656116,0.21073674,0.7689104,0.3681865,0.7680221,271,989,368,767
1979.0942P,Picture frame,0.50376046,0.11625879,0.9726906,0.043270737,0.9737263,150,1251,43,973
1979.0943P,Person,0.7162192,0.25642222,0.5550838,0.25813028,0.8128774,256,555,331,1043
1979.0943P,Person,0.71340394,0.5340497,0.92170405,0.27282658,0.81968224,534,921,350,1052
1979.0944P,Person,0.7209097,0.52279717,0.74441856,0.3018991,0.7010431,523,744,399,925
1979.0944P,Person,0.68721664,0.17388736,0.52171934,0.21766935,0.7124672,174,522,287,940
1979.0944P,Clothing,0.6523113,0.52297324,0.74379754,0.3262708,0.6961096,523,744,431,919
1979.0944P,Clothing,0.54108083,0.18280889,0.4420967,0.29773888,0.6627317,183,442,393,875
1979.0945P,Clothing,0.6053206,0.12240804,0.542829,0.31754038,0.7855022,122,543,414,1025
1979.0945P,Dress,0.5977889,0.118759096,0.5365819,0.32638618,0.7781772,119,537,426,1016
1979.0945P,Clothing,0.57459855,0.54558176,0.80430865,0.3491745,0.77652454,546,804,456,1013
1979.0946P,Clothing,0.74259824,0.09020496,0.4731263,0.25818518,0.7895645,90,473,347,1061
1979.0946P,Clothing,0.71308506,0.5672348,0.8294341,0.39036086,0.7803945,567,829,525,1049
1979.0946P,Person,0.6624091,0.086158134,0.48233864,0.24475993,0.79147387,86,482,329,1064
1979.0946P,Hat,0.6436444,0.2457903,0.4863343,0.20716643,0.32025686,246,486,278,430
1979.0946P,Person,0.5782349,0.5559806,0.8715008,0.26260206,0.7867564,555,871,353,1057
1979.0948P,Person,0.80662507,0.5077825,0.71881866,0.2854559,0.67267877,508,719,375,884
1979.0948P,Clothing,0.7755521,0.520708,0.6965268,0.376031,0.50135756,521,697,494,659
1979.0948P,Clothing,0.7333247,0.24353431,0.4923115,0.34407958,0.7061763,244,492,452,928
1979.0948P,Person,0.65939677,0.24339812,0.49433094,0.29467723,0.70967394,243,494,387,933
1979.0949P,Dress,0.67496115,0.1884404,0.5318892,0.34057721,0.74083036,188,532,445,969
1979.0949P,Clothing,0.5475491,0.55275023,0.8050384,0.37419656,0.71494895,553,805,489,935
1979.0951P,Clothing,0.60655993,0.14614214,0.5881591,0.22921504,0.7095069,146,588,303,937
1979.0951P,Clothing,0.5711272,0.50150144,0.8061027,0.40852937,0.72483635,502,806,539,957
1979.0951P,Person,0.5271647,0.47606134,0.8210135,0.31707844,0.7517252,476,821,419,992
1979.0952P,Person,0.68223673,0.16126035,0.46911126,0.17987384,0.79447055,161,469,230,1014
1979.0952P,Clothing,0.6758342,0.49369264,0.9071164,0.3318691,0.8254413,493,906,423,1053
1979.0952P,Person,0.66287667,0.49471688,0.9110958,0.31586072,0.8303535,494,910,403,1060
1979.0953P,Person,0.6894062,0.51081055,0.7464283,0.3818443,0.67175967,511,746,497,874
1979.0953P,Furniture,0.59214467,0.16659686,0.6531077,0.28622723,0.72332066,167,653,372,941
1979.0953P,Person,0.529917,0.69544786,0.83874255,0.3195407,0.62669015,695,839,416,815
1979.0955P,Clothing,0.7241258,0.3971523,0.8448463,0.2616327,0.80847573,397,844,331,1024
1979.0955P,Person,0.72318393,0.099781714,0.42148146,0.18624012,0.7998859,100,421,236,1013
1979.0955P,Clothing,0.7129957,0.100563146,0.40908864,0.19700788,0.81113046,100,409,250,1028
1979.0955P,Person,0.6832275,0.4008797,0.8445435,0.21881835,0.80476594,400,844,277,1020
1979.0955P,Luggage & bags,0.5152155,0.33161786,0.4831927,0.56808156,0.6947498,331,483,720,880
1979.0958P,Animal,0.6954603,0.19947545,0.62132126,0.24431092,0.80594045,199,621,299,985
1979.0958P,Person,0.65262014,0.51663625,0.73129845,0.28820205,0.6391315,517,731,352,781
1979.0959P,Person,0.7468847,0.20810205,0.72703743,0.27077404,0.653803,208,727,379,915
1979.0959P,Picture frame,0.50364494,0.039369818,0.91691154,0.056042228,0.90484434,39,917,78,1267
1979.1001P,Bronze sculpture,0.8275784,0.070525385,0.9172289,0.022894569,0.92681503,71,917,44,1783
1979.1005P,Packaged goods,0.70390034,0.067316666,0.9364608,0.10493774,0.8282897,67,936,157,1242
1979.1011P,Sculpture,0.8084556,0.17284207,0.8098112,0.06674402,0.926878,173,810,100,1390
1979.1013p,Sculpture,0.76995623,0.13039729,0.79596055,0.08257727,0.9947621,130,796,110,1326
1979.1014P,Sculpture,0.8146885,0.07086838,0.9250989,0.12651762,0.8260555,71,925,190,1239
1979.1018P,Food,0.71659905,0.13812432,0.8738984,0.2271796,0.7099342,138,874,303,946
1979.1019P,Animal,0.6810659,0.1632395,0.7417874,0.2795456,0.8365106,218,989,280,837
1979.1026P,Food,0.73032653,0.13912423,0.8477703,0.093524255,0.9457424,209,1272,94,946
1979.1028P,Belt,0.6308942,0.026723824,0.9059345,0.11494371,0.86474967,36,1208,115,865
1979.1030P,Vase,0.53694993,0.2734377,0.7822406,0.20674263,0.845166,364,1043,207,845
1979.1031P,Packaged goods,0.56117445,0.18692662,0.8493731,0.20413147,0.86249727,249,1132,204,862
1979.1034P,Packaged goods,0.71956193,0.19787402,0.7540925,0.22025311,0.7569528,264,1005,220,757
1979.1039P,Sculpture,0.7140446,0.17884801,0.7479418,0.072012454,0.56941414,238,997,72,569
